mse,rmse,mae,qlike,var_1_hit_rate,var_1_exceptions,var_5_hit_rate,var_5_exceptions,target,freq,exog,window_id,regime,n_train,n_forecast,lookback,hidden_size,num_layers,dropout,learning_rate,weight_decay,batch_size,epochs,patience
109.29549407958984,10.454448699951172,6.1096320152282715,2.5895254611968994,0.016666666666666666,1,0.08333333333333333,5,OIL,daily,no_exog,d_COVID_2,COVID,4102,60,22,64,1,0.2,0.001,0.0,64,80,10
89.48391723632812,9.459593772888184,4.9471330642700195,2.3711094856262207,0.0,0,0.016666666666666666,1,OIL,daily,no_exog,d_COVID_3,COVID,4179,60,22,64,1,0.2,0.001,0.0,64,80,10
765.0264282226562,27.65911102294922,14.360003471374512,5.684273719787598,0.11666666666666667,7,0.13333333333333333,8,OIL,daily,no_exog,d_ENERGY_22_1,ENERGY_22,4514,60,22,64,1,0.2,0.001,0.0,64,80,10
135.40521240234375,11.636374473571777,8.164322853088379,3.2234175205230713,0.05,3,0.08333333333333333,5,OIL,daily,no_exog,d_ENERGY_22_2,ENERGY_22,4604,60,22,64,1,0.2,0.001,0.0,64,80,10
34.72632598876953,5.892904758453369,4.401054382324219,2.493232488632202,0.0,0,0.03333333333333333,2,OIL,daily,no_exog,d_ENERGY_22_3,ENERGY_22,4692,60,22,64,1,0.2,0.001,0.0,64,80,10
22.59702491760254,4.75363302230835,3.6194067001342773,2.3954553604125977,0.0,0,0.05,3,OIL,daily,no_exog,d_ENERGY_22_4,ENERGY_22,4809,60,22,64,1,0.2,0.001,0.0,64,80,10
24.864524841308594,4.986433982849121,3.065894365310669,2.0701401233673096,0.05,3,0.06666666666666667,4,OIL,daily,no_exog,d_CALM_17_19_1,CALM_17_19,3282,60,22,64,1,0.2,0.001,0.0,64,80,10
6.108304500579834,2.471498489379883,2.147371768951416,1.602075457572937,0.0,0,0.016666666666666666,1,OIL,daily,no_exog,d_CALM_17_19_2,CALM_17_19,3431,60,22,64,1,0.2,0.001,0.0,64,80,10
134.67645263671875,11.605018615722656,5.920454025268555,2.756237030029297,0.06666666666666667,4,0.15,9,OIL,daily,no_exog,d_CALM_17_19_3,CALM_17_19,3668,60,22,64,1,0.2,0.001,0.0,64,80,10
21.08757209777832,4.59212064743042,3.4386813640594482,2.088327646255493,0.0,0,0.016666666666666666,1,OIL,daily,no_exog,d_CALM_17_19_4,CALM_17_19,3740,60,22,64,1,0.2,0.001,0.0,64,80,10
10674.2900390625,103.31645202636719,20.15741729736328,4.135919094085693,0.05,3,0.08333333333333333,5,OIL,daily,no_exog,d_CALM_17_19_5,CALM_17_19,3977,60,22,64,1,0.2,0.001,0.0,64,80,10
29.40279197692871,5.422434329986572,3.8362925052642822,2.6961796283721924,0.016666666666666666,1,0.1,6,OIL,daily,with_exog,d_GFC_1,GFC,904,60,22,32,1,0.0,0.001,0.0,64,80,10
44.46010208129883,6.667840957641602,5.281225204467773,2.6646816730499268,0.0,0,0.05,3,OIL,daily,with_exog,d_GFC_2,GFC,977,60,22,32,1,0.0,0.001,0.0,64,80,10
97.44575500488281,9.871461868286133,5.032499313354492,3.872523546218872,0.03333333333333333,2,0.11666666666666667,7,OIL,daily,with_exog,d_GFC_3,GFC,1052,60,22,32,1,0.0,0.001,0.0,64,80,10
