Date,y,SP500,Gold
2023-07-07,30342.265625,4398.95,1926.199951171875
2023-07-08,30292.541015625,4398.95,1926.199951171875
2023-07-09,30171.234375,4398.95,1926.199951171875
2023-07-10,30414.470703125,4409.53,1925.0
2023-07-11,30620.951171875,4439.26,1931.300048828125
2023-07-12,30391.646484375,4472.16,1956.199951171875
2023-07-13,31476.048828125,4510.04,1959.199951171875
2023-07-14,30334.068359375,4505.42,1960.0999755859373
2023-07-15,30295.806640625,4505.42,1960.0999755859373
2023-07-16,30249.1328125,4505.42,1960.0999755859373
2023-07-17,30145.888671875,4522.79,1952.4000244140625
2023-07-18,29856.5625,4554.98,1977.199951171875
2023-07-19,29913.923828125,4565.72,1977.5
2023-07-20,29792.015625,4534.87,1968.300048828125
2023-07-21,29908.744140625,4536.34,1964.300048828125
2023-07-22,29771.802734375,4536.34,1964.300048828125
2023-07-23,30084.5390625,4536.34,1964.300048828125
2023-07-24,29176.916015625,4554.64,1960.300048828125
2023-07-25,29227.390625,4567.46,1962.0999755859373
2023-07-26,29354.97265625,4566.75,1968.9000244140625
2023-07-27,29210.689453125,4537.41,1945.4000244140625
2023-07-28,29319.24609375,4582.23,1960.4000244140625
2023-07-29,29356.91796875,4582.23,1960.4000244140625
2023-07-30,29275.30859375,4582.23,1960.4000244140625
2023-07-31,29230.111328125,4588.96,1970.5
2023-08-01,29675.732421875,4576.73,1940.699951171875
2023-08-02,29151.958984375,4513.39,1937.4000244140625
2023-08-03,29178.6796875,4501.89,1932.0
2023-08-04,29074.091796875,4478.03,1939.5999755859373
2023-08-05,29042.126953125,4478.03,1939.5999755859373
2023-08-06,29041.85546875,4478.03,1939.5999755859373
2023-08-07,29180.578125,4518.44,1933.5
2023-08-08,29765.4921875,4499.38,1924.0999755859373
2023-08-09,29561.494140625,4467.71,1915.4000244140625
2023-08-10,29429.591796875,4468.83,1914.4000244140625
2023-08-11,29397.71484375,4464.05,1912.9000244140625
2023-08-12,29415.96484375,4464.05,1912.9000244140625
2023-08-13,29282.9140625,4464.05,1912.9000244140625
2023-08-14,29408.443359375,4489.72,1910.5999755859373
2023-08-15,29170.34765625,4437.86,1902.5
2023-08-16,28701.779296875,4404.33,1896.0999755859373
2023-08-17,26664.55078125,4370.36,1884.0999755859373
2023-08-18,26049.556640625,4369.71,1886.0999755859373
2023-08-19,26096.205078125,4369.71,1886.0999755859373
2023-08-20,26189.583984375,4369.71,1886.0999755859373
2023-08-21,26124.140625,4399.77,1893.300048828125
2023-08-22,26031.65625,4387.55,1896.4000244140625
2023-08-23,26431.640625,4436.01,1918.5
2023-08-24,26162.373046875,4376.31,1918.199951171875
2023-08-25,26047.66796875,4405.71,1911.0999755859373
2023-08-26,26008.462890625,4405.71,1911.0999755859373
2023-08-27,26089.693359375,4405.71,1911.0999755859373
2023-08-28,26106.150390625,4433.31,1917.9000244140625
2023-08-29,27727.392578125,4497.63,1936.5
2023-08-30,27297.265625,4514.87,1944.300048828125
2023-08-31,25931.47265625,4507.66,1938.199951171875
2023-09-01,25800.724609375,4515.77,1939.800048828125
2023-09-02,25868.798828125,4515.77,1939.800048828125
2023-09-03,25969.56640625,4515.77,1939.800048828125
2023-09-04,25812.416015625,4515.77,1939.800048828125
2023-09-05,25779.982421875,4496.83,1926.199951171875
2023-09-06,25753.236328125,4465.48,1918.0999755859373
2023-09-07,26240.1953125,4451.14,1917.5
2023-09-08,25905.654296875,4457.49,1918.4000244140625
2023-09-09,25895.677734375,4457.49,1918.4000244140625
2023-09-10,25832.2265625,4457.49,1918.4000244140625
2023-09-11,25162.654296875,4487.46,1923.300048828125
2023-09-12,25833.34375,4461.9,1911.300048828125
2023-09-13,26228.32421875,4467.44,1909.0999755859373
2023-09-14,26539.673828125,4505.1,1910.0
2023-09-15,26608.693359375,4450.32,1923.699951171875
2023-09-16,26568.28125,4450.32,1923.699951171875
2023-09-17,26534.1875,4450.32,1923.699951171875
2023-09-18,26754.28125,4453.53,1931.5
2023-09-19,27211.1171875,4443.95,1932.0
2023-09-20,27132.0078125,4402.2,1945.5999755859373
2023-09-21,26567.6328125,4330.0,1919.199951171875
2023-09-22,26579.568359375,4320.06,1925.4000244140625
2023-09-23,26579.390625,4320.06,1925.4000244140625
2023-09-24,26256.826171875,4320.06,1925.4000244140625
2023-09-25,26298.48046875,4337.44,1916.5999755859373
2023-09-26,26217.25,4273.53,1900.4000244140625
2023-09-27,26352.716796875,4274.51,1871.5999755859373
2023-09-28,27021.546875,4299.7,1860.4000244140625
2023-09-29,26911.720703125,4288.05,1848.0999755859373
2023-09-30,26967.916015625,4288.05,1848.0999755859373
2023-10-01,27983.75,4288.05,1848.0999755859373
2023-10-02,27530.78515625,4288.39,1830.0
2023-10-03,27429.978515625,4229.45,1824.5999755859373
2023-10-04,27799.39453125,4263.75,1818.5
2023-10-05,27415.912109375,4258.19,1816.5999755859373
2023-10-06,27946.59765625,4308.5,1830.199951171875
2023-10-07,27968.83984375,4308.5,1830.199951171875
2023-10-08,27935.08984375,4308.5,1830.199951171875
2023-10-09,27583.677734375,4335.66,1849.5
2023-10-10,27391.01953125,4358.24,1861.0
2023-10-11,26873.3203125,4376.95,1872.800048828125
2023-10-12,26756.798828125,4349.61,1869.300048828125
2023-10-13,26862.375,4327.78,1927.4000244140625
2023-10-14,26861.70703125,4327.78,1927.4000244140625
2023-10-15,27159.65234375,4327.78,1927.4000244140625
2023-10-16,28519.466796875,4373.63,1921.0999755859373
2023-10-17,28415.748046875,4373.2,1922.699951171875
2023-10-18,28328.341796875,4314.6,1955.300048828125
2023-10-19,28719.806640625,4278.0,1968.4000244140625
2023-10-20,29682.94921875,4224.16,1982.5
2023-10-21,29918.412109375,4224.16,1982.5
2023-10-22,29993.896484375,4224.16,1982.5
2023-10-23,33086.234375,4217.04,1976.300048828125
2023-10-24,33901.52734375,4247.68,1975.0
2023-10-25,34502.8203125,4186.77,1984.0999755859373
2023-10-26,34156.6484375,4137.23,1987.199951171875
2023-10-27,33909.80078125,4117.37,1988.5999755859373
2023-10-28,34089.57421875,4117.37,1988.5999755859373
2023-10-29,34538.48046875,4117.37,1988.5999755859373
2023-10-30,34502.36328125,4166.82,1996.199951171875
2023-10-31,34667.78125,4193.8,1985.199951171875
2023-11-01,35437.25390625,4237.86,1978.800048828125
2023-11-02,34938.2421875,4317.78,1985.5999755859373
2023-11-03,34732.32421875,4358.34,1991.5
2023-11-04,35082.1953125,4358.34,1991.5
2023-11-05,35049.35546875,4358.34,1991.5
2023-11-06,35037.37109375,4365.98,1981.5999755859373
2023-11-07,35443.5625,4378.38,1966.800048828125
2023-11-08,35655.27734375,4382.78,1951.5
2023-11-09,36693.125,4347.35,1964.199951171875
2023-11-10,37313.96875,4415.24,1932.5999755859373
2023-11-11,37138.05078125,4415.24,1932.5999755859373
2023-11-12,37054.51953125,4415.24,1932.5999755859373
2023-11-13,36502.35546875,4411.55,1945.5
2023-11-14,35537.640625,4495.7,1961.800048828125
2023-11-15,37880.58203125,4502.88,1960.0999755859373
2023-11-16,36154.76953125,4508.24,1983.9000244140625
2023-11-17,36596.68359375,4514.02,1981.5999755859373
2023-11-18,36585.703125,4514.02,1981.5999755859373
2023-11-19,37386.546875,4514.02,1981.5999755859373
2023-11-20,37476.95703125,4547.38,1977.699951171875
2023-11-21,35813.8125,4538.19,1999.300048828125
2023-11-22,37432.33984375,4556.62,1991.4000244140625
2023-11-23,37289.62109375,4556.62,1991.4000244140625
2023-11-24,37720.28125,4559.34,2002.199951171875
2023-11-25,37796.79296875,4559.34,2002.199951171875
2023-11-26,37479.12109375,4559.34,2002.199951171875
2023-11-27,37254.16796875,4550.43,2011.800048828125
2023-11-28,37831.0859375,4554.89,2039.699951171875
2023-11-29,37858.4921875,4550.58,2047.0999755859373
2023-11-30,37712.74609375,4567.8,2038.0999755859373
2023-12-01,38688.75,4594.63,2071.0
2023-12-02,39476.33203125,4594.63,2071.0
2023-12-03,39978.390625,4594.63,2071.0
2023-12-04,41980.09765625,4569.78,2024.0999755859373
2023-12-05,44080.6484375,4567.18,2018.5
2023-12-06,43746.4453125,4549.34,2030.5
2023-12-07,43292.6640625,4585.59,2029.9000244140625
2023-12-08,44166.6015625,4604.37,1998.300048828125
2023-12-09,43725.984375,4604.37,1998.300048828125
2023-12-10,43779.69921875,4604.37,1998.300048828125
2023-12-11,41243.83203125,4622.44,1978.0
2023-12-12,41450.22265625,4643.7,1977.800048828125
2023-12-13,42890.7421875,4707.09,1982.300048828125
2023-12-14,43023.97265625,4719.55,2030.199951171875
2023-12-15,41929.7578125,4719.19,2021.0999755859373
2023-12-16,42240.1171875,4719.19,2021.0999755859373
2023-12-17,41364.6640625,4719.19,2021.0999755859373
2023-12-18,42623.5390625,4740.56,2026.300048828125
2023-12-19,42270.52734375,4768.37,2038.4000244140625
2023-12-20,43652.25,4698.35,2034.5
2023-12-21,43869.15234375,4746.75,2039.0999755859373
2023-12-22,43997.90234375,4754.63,2057.10009765625
2023-12-23,43739.54296875,4754.63,2057.10009765625
2023-12-24,43016.1171875,4754.63,2057.10009765625
2023-12-25,43613.140625,4754.63,2057.10009765625
2023-12-26,42520.40234375,4774.75,2058.199951171875
2023-12-27,43442.85546875,4781.58,2081.89990234375
2023-12-28,42627.85546875,4783.35,2073.89990234375
2023-12-29,42099.40234375,4769.83,2062.39990234375
2023-12-30,42156.90234375,4769.83,2062.39990234375
2023-12-31,42265.1875,4769.83,2062.39990234375
2024-01-01,44167.33203125,4769.83,2062.39990234375
2024-01-02,44957.96875,4742.83,2064.39990234375
2024-01-03,42848.17578125,4704.81,2034.199951171875
2024-01-04,44179.921875,4688.68,2042.300048828125
2024-01-05,44162.69140625,4697.24,2042.4000244140625
2024-01-06,43989.1953125,4697.24,2042.4000244140625
2024-01-07,43943.09765625,4697.24,2042.4000244140625
2024-01-08,46970.50390625,4763.54,2026.5999755859373
2024-01-09,46139.73046875,4756.5,2026.4000244140625
2024-01-10,46627.77734375,4783.45,2021.699951171875
2024-01-11,46368.5859375,4780.24,2014.300048828125
2024-01-12,42853.16796875,4783.83,2046.699951171875
2024-01-13,42842.3828125,4783.83,2046.699951171875
2024-01-14,41796.26953125,4783.83,2046.699951171875
2024-01-15,42511.96875,4783.83,2046.699951171875
2024-01-16,43154.9453125,4765.98,2026.0
2024-01-17,42742.65234375,4739.21,2002.5999755859373
2024-01-18,41262.05859375,4780.94,2018.5999755859373
2024-01-19,41618.40625,4839.81,2026.5
2024-01-20,41665.5859375,4839.81,2026.5
2024-01-21,41545.78515625,4839.81,2026.5
2024-01-22,39507.3671875,4850.43,2019.800048828125
2024-01-23,39845.55078125,4864.6,2023.699951171875
2024-01-24,40077.07421875,4868.55,2013.9000244140625
2024-01-25,39933.80859375,4894.16,2016.9000244140625
2024-01-26,41816.87109375,4890.97,2016.800048828125
2024-01-27,42120.0546875,4890.97,2016.800048828125
2024-01-28,42035.59375,4890.97,2016.800048828125
2024-01-29,43288.24609375,4927.93,2025.199951171875
2024-01-30,42952.609375,4924.97,2031.5
2024-01-31,42582.60546875,4845.65,2048.39990234375
2024-02-01,43075.7734375,4906.19,2053.0
2024-02-02,43185.859375,4958.61,2036.0999755859373
2024-02-03,42992.25,4958.61,2036.0999755859373
2024-02-04,42583.58203125,4958.61,2036.0999755859373
2024-02-05,42658.66796875,4942.81,2025.699951171875
2024-02-06,43084.671875,4954.23,2034.5
2024-02-07,44318.22265625,4995.06,2035.199951171875
2024-02-08,45301.56640625,4997.91,2032.199951171875
2024-02-09,47147.19921875,5026.61,2023.300048828125
2024-02-10,47771.27734375,5026.61,2023.300048828125
2024-02-11,48293.91796875,5026.61,2023.300048828125
2024-02-12,49958.22265625,5021.84,2018.199951171875
2024-02-13,49742.44140625,4953.17,1992.9000244140625
2024-02-14,51826.6953125,5000.62,1990.300048828125
2024-02-15,51938.5546875,5029.73,2002.0999755859373
2024-02-16,52160.203125,5005.57,2011.5
2024-02-17,51662.99609375,5005.57,2011.5
2024-02-18,52122.546875,5005.57,2011.5
2024-02-19,51779.14453125,5005.57,2011.5
2024-02-20,52284.875,4975.51,2027.5
2024-02-21,51839.1796875,4981.8,2022.300048828125
2024-02-22,51304.97265625,5087.03,2019.699951171875
2024-02-23,50731.94921875,5088.8,2038.5999755859373
2024-02-24,51571.1015625,5088.8,2038.5999755859373
2024-02-25,51733.23828125,5088.8,2038.5999755859373
2024-02-26,54522.40234375,5069.53,2028.5
2024-02-27,57085.37109375,5078.18,2034.0
2024-02-28,62504.7890625,5069.76,2033.0
2024-02-29,61198.3828125,5096.27,2045.699951171875
2024-03-01,62440.6328125,5137.08,2086.89990234375
2024-03-02,62029.84765625,5137.08,2086.89990234375
2024-03-03,63167.37109375,5137.08,2086.89990234375
2024-03-04,68330.4140625,5130.95,2117.699951171875
2024-03-05,63801.19921875,5078.65,2133.5
2024-03-06,66106.8046875,5104.76,2150.300048828125
2024-03-07,66925.484375,5157.36,2158.0
2024-03-08,68300.09375,5123.69,2178.60009765625
2024-03-09,68498.8828125,5123.69,2178.60009765625
2024-03-10,69019.7890625,5123.69,2178.60009765625
2024-03-11,72123.90625,5117.94,2182.5
2024-03-12,71481.2890625,5175.27,2160.39990234375
2024-03-13,73083.5,5165.31,2175.39990234375
2024-03-14,71396.59375,5150.48,2163.0
2024-03-15,69403.7734375,5117.09,2157.300048828125
2024-03-16,65315.1171875,5117.09,2157.300048828125
2024-03-17,68390.625,5117.09,2157.300048828125
2024-03-18,67548.59375,5149.42,2160.699951171875
2024-03-19,61912.7734375,5178.51,2156.300048828125
2024-03-20,67913.671875,5224.62,2157.89990234375
2024-03-21,65491.390625,5241.53,2182.39990234375
2024-03-22,63778.76171875,5234.18,2158.10009765625
2024-03-23,64062.203125,5234.18,2158.10009765625
2024-03-24,67234.171875,5234.18,2158.10009765625
2024-03-25,69958.8125,5218.19,2174.800048828125
2024-03-26,69987.8359375,5203.58,2175.60009765625
2024-03-27,69455.34375,5248.49,2190.60009765625
2024-03-28,70744.953125,5254.35,2217.39990234375
2024-03-29,69892.828125,5254.35,2217.39990234375
2024-03-30,69645.3046875,5254.35,2217.39990234375
2024-03-31,71333.6484375,5254.35,2217.39990234375
2024-04-01,69702.1484375,5243.77,2236.5
2024-04-02,65446.97265625,5205.81,2261.0
2024-04-03,65980.8125,5211.49,2294.39990234375
2024-04-04,68508.84375,5147.21,2288.800048828125
2024-04-05,67837.640625,5204.34,2325.699951171875
2024-04-06,68896.109375,5204.34,2325.699951171875
2024-04-07,69362.5546875,5204.34,2325.699951171875
2024-04-08,71631.359375,5202.39,2331.699951171875
2024-04-09,69139.015625,5209.91,2343.5
2024-04-10,70587.8828125,5160.64,2329.60009765625
2024-04-11,70060.609375,5199.06,2354.800048828125
2024-04-12,67195.8671875,5123.41,2356.199951171875
2024-04-13,63821.47265625,5123.41,2356.199951171875
2024-04-14,65738.7265625,5123.41,2356.199951171875
2024-04-15,63426.2109375,5061.82,2365.800048828125
2024-04-16,63811.86328125,5051.41,2390.800048828125
2024-04-17,61276.69140625,5022.21,2371.699951171875
2024-04-18,63512.75390625,5011.12,2382.300048828125
2024-04-19,63843.5703125,4967.23,2398.39990234375
2024-04-20,64994.44140625,4967.23,2398.39990234375
2024-04-21,64926.64453125,4967.23,2398.39990234375
2024-04-22,66837.6796875,5010.6,2332.199951171875
2024-04-23,66407.2734375,5070.55,2327.699951171875
2024-04-24,64276.8984375,5071.63,2324.5
2024-04-25,64481.70703125,5048.42,2329.800048828125
2024-04-26,63755.3203125,5099.96,2334.800048828125
2024-04-27,63419.140625,5099.96,2334.800048828125
2024-04-28,63113.23046875,5099.96,2334.800048828125
2024-04-29,63841.12109375,5116.17,2345.39990234375
2024-04-30,60636.85546875,5035.69,2291.39990234375
2024-05-01,58254.01171875,5018.39,2299.89990234375
2024-05-02,59123.43359375,5064.2,2299.199951171875
2024-05-03,62889.8359375,5127.79,2299.0
2024-05-04,63891.47265625,5127.79,2299.0
2024-05-05,64031.1328125,5127.79,2299.0
2024-05-06,63161.94921875,5180.74,2321.60009765625
2024-05-07,62334.81640625,5187.7,2315.199951171875
2024-05-08,61187.94140625,5187.67,2313.60009765625
2024-05-09,63049.9609375,5214.08,2332.10009765625
2024-05-10,60792.77734375,5222.68,2367.300048828125
2024-05-11,60793.7109375,5222.68,2367.300048828125
2024-05-12,61448.39453125,5222.68,2367.300048828125
2024-05-13,62901.44921875,5221.42,2336.10009765625
2024-05-14,61552.7890625,5246.68,2353.39990234375
2024-05-15,66267.4921875,5308.15,2388.699951171875
2024-05-16,65231.58203125,5297.1,2380.0
2024-05-17,67051.875,5303.27,2412.199951171875
2024-05-18,66940.8046875,5303.27,2412.199951171875
2024-05-19,66278.3671875,5303.27,2412.199951171875
2024-05-20,71448.1953125,5308.13,2433.89990234375
2024-05-21,70136.53125,5321.41,2421.699951171875
2024-05-22,69122.3359375,5307.01,2389.199951171875
2024-05-23,67929.5625,5267.84,2335.0
2024-05-24,68526.1015625,5304.72,2332.5
2024-05-25,69265.9453125,5304.72,2332.5
2024-05-26,68518.09375,5304.72,2332.5
2024-05-27,69394.5546875,5304.72,2332.5
2024-05-28,68296.21875,5306.04,2355.199951171875
2024-05-29,67578.09375,5266.95,2340.300048828125
2024-05-30,68364.9921875,5235.48,2342.89990234375
2024-05-31,67491.4140625,5277.51,2322.89990234375
2024-06-01,67706.9375,5277.51,2322.89990234375
2024-06-02,67751.6015625,5277.51,2322.89990234375
2024-06-03,68804.78125,5283.4,2346.60009765625
2024-06-04,70567.765625,5291.34,2325.5
2024-06-05,71082.8203125,5354.03,2354.10009765625
2024-06-06,70757.1640625,5352.96,2370.300048828125
2024-06-07,69342.5859375,5346.99,2305.199951171875
2024-06-08,69305.7734375,5346.99,2305.199951171875
2024-06-09,69647.9921875,5346.99,2305.199951171875
2024-06-10,69512.28125,5360.79,2307.699951171875
2024-06-11,67332.03125,5375.32,2307.5
2024-06-12,68241.1875,5421.03,2336.0
2024-06-13,66756.3984375,5433.74,2300.199951171875
2024-06-14,66011.09375,5431.6,2331.39990234375
2024-06-15,66191.0,5431.6,2331.39990234375
2024-06-16,66639.046875,5431.6,2331.39990234375
2024-06-17,66490.296875,5473.23,2312.39990234375
2024-06-18,65140.74609375,5487.03,2330.39990234375
2024-06-19,64960.296875,5487.03,2330.39990234375
2024-06-20,64828.65625,5473.17,2353.800048828125
2024-06-21,64096.19921875,5464.62,2316.39990234375
2024-06-22,64252.578125,5464.62,2316.39990234375
2024-06-23,63180.796875,5464.62,2316.39990234375
2024-06-24,60277.4140625,5447.87,2330.0
2024-06-25,61804.640625,5469.3,2316.60009765625
2024-06-26,60811.27734375,5477.9,2299.199951171875
2024-06-27,61604.80078125,5482.87,2324.5
2024-06-28,60320.13671875,5460.48,2327.699951171875
2024-06-29,60887.37890625,5460.48,2327.699951171875
2024-06-30,62678.29296875,5460.48,2327.699951171875
2024-07-01,62851.98046875,5475.09,2327.60009765625
2024-07-02,62029.015625,5509.01,2323.0
2024-07-03,60173.921875,5537.02,2359.800048828125
2024-07-04,56977.703125,5537.02,2359.800048828125
2024-07-05,56662.375,5567.19,2388.5
2024-07-06,58303.5390625,5567.19,2388.5
2024-07-07,55849.109375,5567.19,2388.5
2024-07-08,56705.09765625,5572.85,2355.199951171875
2024-07-09,58009.2265625,5576.98,2360.10009765625
2024-07-10,57742.49609375,5633.91,2372.199951171875
2024-07-11,57344.9140625,5584.54,2415.0
2024-07-12,57899.46484375,5615.35,2414.0
2024-07-13,59231.953125,5615.35,2414.0
2024-07-14,60787.79296875,5615.35,2414.0
2024-07-15,64870.15234375,5631.22,2422.89990234375
2024-07-16,65097.1484375,5667.2,2462.39990234375
2024-07-17,64118.79296875,5588.27,2454.800048828125
2024-07-18,63974.06640625,5544.59,2451.800048828125
2024-07-19,66710.15625,5505.0,2395.5
2024-07-20,67163.6484375,5505.0,2395.5
2024-07-21,68154.5234375,5505.0,2395.5
2024-07-22,67585.25,5564.41,2392.0
2024-07-23,65927.671875,5555.74,2404.60009765625
2024-07-24,65372.1328125,5427.13,2413.300048828125
2024-07-25,65777.2265625,5399.22,2351.89990234375
2024-07-26,67912.0625,5459.1,2380.0
2024-07-27,67813.3359375,5459.1,2380.0
2024-07-28,68255.8671875,5459.1,2380.0
2024-07-29,66819.9140625,5463.54,2377.300048828125
2024-07-30,66201.015625,5436.44,2405.0
2024-07-31,64619.25,5522.3,2426.5
2024-08-01,65357.5,5446.68,2435.0
2024-08-02,61415.06640625,5346.56,2425.699951171875
2024-08-03,60680.09375,5346.56,2425.699951171875
2024-08-04,58116.9765625,5346.56,2425.699951171875
2024-08-05,53991.45703125,5186.33,2401.699951171875
2024-08-06,56034.31640625,5240.03,2389.10009765625
2024-08-07,55027.4609375,5199.5,2390.5
2024-08-08,61710.13671875,5319.31,2422.199951171875
2024-08-09,60880.11328125,5344.16,2432.10009765625
2024-08-10,60945.8125,5344.16,2432.10009765625
2024-08-11,58719.484375,5344.16,2432.10009765625
2024-08-12,59354.515625,5344.39,2462.39990234375
2024-08-13,60609.56640625,5434.43,2466.699951171875
2024-08-14,58737.26953125,5455.21,2439.39990234375
2024-08-15,57560.09765625,5543.22,2453.10009765625
2024-08-16,58894.10546875,5554.25,2498.60009765625
2024-08-17,59478.97265625,5554.25,2498.60009765625
2024-08-18,58483.96484375,5554.25,2498.60009765625
2024-08-19,59493.453125,5608.25,2501.800048828125
2024-08-20,59012.79296875,5597.12,2511.300048828125
2024-08-21,61175.19140625,5620.85,2508.39990234375
2024-08-22,60381.9140625,5570.64,2478.89990234375
2024-08-23,64094.35546875,5634.61,2508.39990234375
2024-08-24,64178.9921875,5634.61,2508.39990234375
2024-08-25,64333.54296875,5634.61,2508.39990234375
2024-08-26,62880.66015625,5616.84,2517.699951171875
2024-08-27,59504.1328125,5625.8,2516.0
2024-08-28,59027.625,5592.18,2501.0
2024-08-29,59388.1796875,5591.96,2525.699951171875
2024-08-30,59119.4765625,5648.4,2493.800048828125
2024-08-31,58969.8984375,5648.4,2493.800048828125
2024-09-01,57325.48828125,5648.4,2493.800048828125
2024-09-02,59112.48046875,5648.4,2493.800048828125
2024-09-03,57431.0234375,5528.93,2489.89990234375
2024-09-04,57971.5390625,5520.07,2493.39990234375
2024-09-05,56160.48828125,5503.41,2511.39990234375
2024-09-06,53948.75390625,5408.42,2493.5
2024-09-07,54139.6875,5408.42,2493.5
2024-09-08,54841.56640625,5408.42,2493.5
2024-09-09,57019.53515625,5471.05,2501.800048828125
2024-09-10,57648.7109375,5495.52,2512.300048828125
2024-09-11,57343.171875,5554.13,2512.10009765625
2024-09-12,58127.01171875,5595.76,2551.199951171875
2024-09-13,60571.30078125,5626.02,2581.300048828125
2024-09-14,60005.12109375,5626.02,2581.300048828125
2024-09-15,59182.8359375,5626.02,2581.300048828125
2024-09-16,58192.5078125,5633.09,2580.39990234375
2024-09-17,60308.5390625,5634.58,2564.300048828125
2024-09-18,61649.6796875,5618.26,2570.699951171875
2024-09-19,62940.45703125,5713.64,2588.0
2024-09-20,63192.9765625,5702.55,2619.89990234375
2024-09-21,63394.83984375,5702.55,2619.89990234375
2024-09-22,63648.7109375,5702.55,2619.89990234375
2024-09-23,63329.80078125,5718.57,2626.5
2024-09-24,64301.96875,5732.93,2651.199951171875
2024-09-25,63143.14453125,5722.26,2659.199951171875
2024-09-26,65181.01953125,5745.37,2669.89990234375
2024-09-27,65790.6640625,5738.17,2644.300048828125
2024-09-28,65887.6484375,5738.17,2644.300048828125
2024-09-29,65635.3046875,5738.17,2644.300048828125
2024-09-30,63329.5,5762.48,2636.10009765625
2024-10-01,60837.0078125,5708.75,2667.300048828125
2024-10-02,60632.78515625,5709.54,2647.10009765625
2024-10-03,60759.40234375,5699.94,2657.10009765625
2024-10-04,62067.4765625,5751.07,2645.800048828125
2024-10-05,62089.94921875,5751.07,2645.800048828125
2024-10-06,62818.953125,5751.07,2645.800048828125
2024-10-07,62236.66015625,5695.94,2644.800048828125
2024-10-08,62131.96875,5751.13,2615.0
2024-10-09,60582.1015625,5792.04,2606.0
2024-10-10,60274.5,5780.05,2620.60009765625
2024-10-11,62445.08984375,5815.03,2657.60009765625
2024-10-12,63193.0234375,5815.03,2657.60009765625
2024-10-13,62851.375,5815.03,2657.60009765625
2024-10-14,66046.125,5859.85,2647.800048828125
2024-10-15,67041.109375,5815.26,2661.39990234375
2024-10-16,67612.71875,5842.47,2674.0
2024-10-17,67399.8359375,5841.47,2691.0
2024-10-18,68418.7890625,5864.67,2713.699951171875
2024-10-19,68362.734375,5864.67,2713.699951171875
2024-10-20,69001.703125,5864.67,2713.699951171875
2024-10-21,67367.8515625,5853.98,2723.10009765625
2024-10-22,67361.40625,5851.2,2744.199951171875
2024-10-23,66432.1953125,5797.42,2714.39990234375
2024-10-24,68161.0546875,5809.86,2734.89990234375
2024-10-25,66642.4140625,5808.12,2740.89990234375
2024-10-26,67014.6953125,5808.12,2740.89990234375
2024-10-27,67929.296875,5808.12,2740.89990234375
2024-10-28,69907.7578125,5823.52,2742.89990234375
2024-10-29,72720.4921875,5832.92,2768.39990234375
2024-10-30,72339.5390625,5813.67,2788.5
2024-10-31,70215.1875,5705.45,2738.300048828125
2024-11-01,69482.46875,5728.8,2738.60009765625
2024-11-02,69289.2734375,5728.8,2738.60009765625
2024-11-03,68741.1171875,5728.8,2738.60009765625
2024-11-04,67811.5078125,5712.69,2736.10009765625
2024-11-05,69359.5625,5782.76,2740.300048828125
2024-11-06,75639.078125,5929.04,2667.60009765625
2024-11-07,75904.859375,5973.1,2698.39990234375
2024-11-08,76545.4765625,5995.54,2687.5
2024-11-09,76778.8671875,5995.54,2687.5
2024-11-10,80474.1875,5995.54,2687.5
2024-11-11,88701.484375,6001.35,2611.199951171875
2024-11-12,87955.8125,5983.99,2600.0
2024-11-13,90584.1640625,5985.38,2580.800048828125
2024-11-14,87250.4296875,5949.17,2568.199951171875
2024-11-15,91066.0078125,5870.62,2565.699951171875
2024-11-16,90558.4765625,5870.62,2565.699951171875
2024-11-17,89845.8515625,5870.62,2565.699951171875
2024-11-18,90542.640625,5893.62,2610.60009765625
2024-11-19,92343.7890625,5916.98,2627.10009765625
2024-11-20,94339.4921875,5917.11,2648.199951171875
2024-11-21,98504.7265625,5948.71,2672.10009765625
2024-11-22,98997.6640625,5969.34,2709.89990234375
2024-11-23,97777.28125,5969.34,2709.89990234375
2024-11-24,98013.8203125,5969.34,2709.89990234375
2024-11-25,93102.296875,5987.37,2616.800048828125
2024-11-26,91985.3203125,6021.63,2620.300048828125
2024-11-27,95962.53125,5998.74,2639.89990234375
2024-11-28,95652.46875,5998.74,2639.89990234375
2024-11-29,97461.5234375,6032.38,2657.0
2024-11-30,96449.0546875,6032.38,2657.0
2024-12-01,97279.7890625,6032.38,2657.0
2024-12-02,95865.3046875,6047.15,2634.89990234375
2024-12-03,96002.1640625,6049.88,2644.699951171875
2024-12-04,98768.53125,6086.49,2653.800048828125
2024-12-05,96593.5703125,6075.11,2626.60009765625
2024-12-06,99920.7109375,6090.27,2638.60009765625
2024-12-07,99923.3359375,6090.27,2638.60009765625
2024-12-08,101236.015625,6090.27,2638.60009765625
2024-12-09,97432.71875,6052.85,2664.89990234375
2024-12-10,96675.4296875,6034.91,2697.60009765625
2024-12-11,101173.03125,6084.19,2733.800048828125
2024-12-12,100043.0,6051.25,2687.5
2024-12-13,101459.2578125,6051.09,2656.0
2024-12-14,101372.96875,6051.09,2656.0
2024-12-15,104298.6953125,6051.09,2656.0
2024-12-16,106029.71875,6074.08,2651.39990234375
2024-12-17,106140.6015625,6050.61,2644.39990234375
2024-12-18,100041.5390625,5872.16,2636.5
2024-12-19,97490.953125,5867.08,2592.199951171875
2024-12-20,97755.9296875,5930.85,2628.699951171875
